COMID,NWs,SiteClass,BFICat
10357068,0.024945561,LoN,23.82944475
10357070,0.025,LoN,25.23931275
10357072,0.035186702,LoN,25
10357074,0.035186644,LoN,25
10357076,0.035184473,LoN,25
10357078,0.024682617,LoN,23
10357080,0.024892223,LoN,23.79156368
10357082,0.035183691,LoN,25
10357084,0.035183107,LoN,25
10357086,0.035508097,LoN,25
10357088,0.023793972,LoN,24.84221825
10357090,0.025,LoN,23
10357092,0.056096923,LoN,24
10357094,0.023909863,LoN,25
10357096,0.023922307,LoN,25
10357098,0.029710258,LoN,24.96528251
10357100,0.023696228,LoN,24.09015606
10357102,0.026173665,LoN,25
10357104,0.023730224,LoN,25
10357106,0.033570597,LoN,24
10357108,0.025806992,LoN,25
10357110,0.025983739,LoN,24.98023016
10357112,0.024782685,LoN,24
10357114,0.024403237,LoN,24
10357116,0.032637589,LoN,24
10357118,0.091129281,HiN,24
10357120,0.023695807,LoN,24.19056702
10357122,0.023951937,LoN,24.71904041
10357124,0.029041724,LoN,24
10357126,0.056006131,LoN,24
10357128,0.023663957,LoN,24
10357130,0.033458442,LoN,25
10357132,0.184091446,HiN,24.85558853
10357134,0.045307824,LoN,24
10357136,0.027751413,LoN,23.03804206
10357138,0.023632193,LoN,25.92405583
10357140,0.023514169,LoN,24
10357142,0.144217915,HiN,25
10357144,0.149299497,HiN,25
10357146,0.033160655,LoN,25
10357148,0.060199931,LoN,23
10357150,0.023651758,LoN,24.51505497
10357152,0.056836993,LoN,23
10357154,0.169292229,HiN,25
10357156,0.036820231,LoN,23
10357158,0.134630601,HiN,24.71086305
10357160,0.023570195,LoN,25.80856195
10357162,0.054138352,LoN,23
10357164,0.053258908,LoN,23
10357166,0.156967927,HiN,25
10357168,0.137956033,HiN,25
10357170,0.032893565,LoN,25
10357172,0.151230516,HiN,25
10357174,0.032893061,LoN,25
10357176,0.032942371,LoN,25
10357178,0.032889098,LoN,25
10357180,0.171593272,HiN,25
10357182,0.155937172,HiN,25
10357184,0.024104442,LoN,24
10357186,0.023757,LoN,24
10357188,0.132802614,HiN,25
10357190,0.122165316,HiN,24.10949612
10357192,0.026265941,LoN,23
10357194,0.024064907,LoN,25
10357196,0.023810856,LoN,24
10357198,0.031882383,LoN,24.029997
10357200,0.045071909,LoN,24
10357202,0.071727839,LoN,24.06787714
10357204,0.136349983,HiN,25
10357206,0.025,LoN,23.21456469
10357208,0.025,LoN,23
10357210,0.057274019,LoN,24
10357212,0.166505447,HiN,25
10357214,0.053946776,LoN,24
10357216,0.05742787,LoN,24
10357218,0.025970027,LoN,24
10357220,0.025,LoN,23.05105584
10357222,0.025,LoN,23
10357224,0.023752338,LoN,25
10357226,0.023757,LoN,24
10357228,0.056968712,LoN,24
10357230,0.184191058,HiN,24.78113077
10357232,0.025,LoN,23.16635523
10357234,0.024992823,LoN,24
10357236,0.024958,LoN,24
10357238,0.03334771,LoN,24
10357240,0.02480006,LoN,26
10357242,0.024981666,LoN,24
10357244,0.024974818,LoN,24
10357246,0.024976598,LoN,24
10357248,0.02447825,LoN,26
10357250,0.024028169,LoN,26
10357252,0.026140372,LoN,24
10357254,0.026109314,LoN,24
10357256,0.026098132,LoN,24
10357258,0.023625911,LoN,24.30394432
10357260,0.042463435,LoN,25
10357262,0.026088246,LoN,24
10357264,0.025,LoN,23
10357266,0.024007678,LoN,26
10357268,0.025,LoN,23
10357270,0.030580262,LoN,24
10357272,0.057901823,LoN,24
10357274,0.02499718,LoN,25
10357276,0.124001418,HiN,24
10357278,0.023599822,LoN,24.14846891
10357280,0.026348086,LoN,24
10357282,0.02853721,LoN,24.10715157
10357284,0.026296504,LoN,24
10357286,0.028028632,LoN,24
10357288,0.023836276,LoN,25.04256093
10357290,0.027191862,LoN,24.98499153
10357292,0.038272374,LoN,26
10357296,0.025861024,LoN,24.71360998
10357298,0.057099998,LoN,24
10357302,0.187390681,HiN,23.11963979
10357304,0.037706302,LoN,25
10357306,0.182925091,HiN,24.13604428
10357308,0.02401159,LoN,25
10357310,0.02389163,LoN,24.08657709
10357312,0.166853806,HiN,23.86698741
10357314,0.162818832,HiN,23
10357316,0.172140411,HiN,23.13124708
10357318,0.023692608,LoN,24
10357320,0.160275533,HiN,23.13240955
10357322,0.163286102,HiN,23
10357324,0.026931501,LoN,24
10357326,0.182098045,HiN,23
10357328,0.182526808,HiN,23.24743893
10357330,0.0638772,LoN,23.97142857
10357332,0.173693031,HiN,23.77797619
10357334,0.024963126,LoN,23
10357336,0.037169893,LoN,25
10357338,0.16425172,HiN,23.01053683
10357340,0.165174663,HiN,23
10357342,0.024974537,LoN,23
10357344,0.180854478,HiN,23.75523444
10357346,0.164499196,HiN,23.18085576
10357348,0.167508986,HiN,23.31051226
10357350,0.170808834,HiN,23
10357352,0.024973504,LoN,23.9960137
10357356,0.024973507,LoN,24
10357358,0.035334284,LoN,24
10357360,0.024886521,LoN,23
10357362,0.025,LoN,23
10357368,0.024973772,LoN,24
10357370,0.024973775,LoN,24
10357376,0.024701171,LoN,24
10357378,0.024684996,LoN,23.99705015
10357382,0.179379378,HiN,23
10357388,0.024679581,LoN,23.7891351
10357396,0.025,LoN,23.94533295
10357398,0.024979445,LoN,24.56189225
10357402,0.024978509,LoN,24
10357404,0.025,LoN,24
10357406,0.163567276,HiN,23
10357408,0.167346922,HiN,23
10357412,0.025,LoN,23.90706669
10357414,0.025,LoN,24
10357416,0.025,LoN,23.95246691
10357418,0.157295311,HiN,23.51336532
10357420,0.159714652,HiN,23
10357422,0.025,LoN,23
10357424,0.175983396,HiN,23
10357426,0.023274929,LoN,23.02645253
10357430,0.025,LoN,23.00052521
10357432,0.025,LoN,23.14909297
10357436,0.123171253,HiN,23.91489362
10357438,0.176494853,HiN,23
10357440,0.023249545,LoN,24
10357444,0.146086307,HiN,23.10380435
10357446,0.167671273,HiN,23
10357448,0.023267827,LoN,23.03174603
10357452,0.136000399,HiN,23.54124457
10357454,0.190764371,HiN,23
10357456,0.1807024,HiN,23
10357458,0.179449507,HiN,23
10357462,0.191097161,HiN,23.51324503
10357464,0.174620905,HiN,23.14901961
10357466,0.025,LoN,24
10357474,0.024782561,LoN,24
10357476,0.027282296,LoN,24
10357480,0.037363173,LoN,24
10357482,0.177047124,HiN,23.6518964
10357484,0.186594099,HiN,23
10357486,0.163257661,HiN,22.97667515
10357490,0.170990917,HiN,22.70741483
10357494,0.029208009,LoN,24
10357498,0.14740586,HiN,23.5682356
10357508,0.16781784,HiN,22.94531875
10357558,0.05999615,LoN,24.90342703
10357562,0.024937018,LoN,25.00249355
10357564,0.04648176,LoN,25.21808216
10357566,0.025,LoN,25.97996379
10357568,0.031650223,LoN,24.86443109
10357570,0.041283601,LoN,26.03945673
10357572,0.035509552,LoN,25.48611315
10357574,0.035508086,LoN,25
10357576,0.035187485,LoN,25.02771888
10357578,0.025764707,LoN,23.03730059
10357580,0.025,LoN,24.10698102
10357582,0.023936172,LoN,25
10357584,0.023892989,LoN,24.81298948
10357586,0.038157804,LoN,24
10357588,0.032902159,LoN,24
10357590,0.037244466,LoN,24
10357592,0.033927388,LoN,24.09973789
10357594,0.102034757,HiN,24
10357596,0.023586338,LoN,24
10357598,0.034459718,LoN,25.38653171
10357600,0.099572821,HiN,24
10357602,0.024272127,LoN,25.73582474
10357604,0.027505333,LoN,23
10357606,0.023647184,LoN,24
10357608,0.023859553,LoN,25.40008241
10357610,0.046069424,LoN,24.07631848
10357612,0.032893278,LoN,25
10357614,0.048606815,LoN,23.53021013
10357616,0.023674158,LoN,24
10357618,0.082349112,LoN,24.96124031
10357620,0.023675812,LoN,24
10357622,0.13040105,HiN,24.86620263
10357624,0.045513419,LoN,25.50411994
10357626,0.032709876,LoN,25.47153968
10357628,0.057526527,LoN,24.46032417
10357630,0.025,LoN,23
10357632,0.043861901,LoN,24.98166568
10357634,0.024688518,LoN,26
10357636,0.024795164,LoN,25.9951866
10357638,0.026943656,LoN,24.53097699
10357640,0.02461389,LoN,24
10357642,0.02498403,LoN,24
10357644,0.059053184,LoN,24
10357646,0.058616312,LoN,24.03670737
10357648,0.158926231,HiN,24.86052202
10357650,0.154645837,HiN,25
10357652,0.025701274,LoN,24
10357654,0.032590443,LoN,25.87940429
10357656,0.031935403,LoN,26
10357658,0.042464393,LoN,25.09031257
10357660,0.026132118,LoN,24
10357662,0.031757793,LoN,25.8705938
10357664,0.04245773,LoN,25
10357666,0.026085283,LoN,24
10357668,0.024027322,LoN,25.2600389
10357670,0.042398272,LoN,25
10357672,0.024997398,LoN,24.98519547
10357674,0.024997177,LoN,25
10357676,0.038273227,LoN,25.82662595
10357678,0.025682771,LoN,24.64855397
10357680,0.038271475,LoN,26
10357682,0.138522301,HiN,24.21396358
10357684,0.130740164,HiN,24
10357686,0.024997172,LoN,23.33086794
10357688,0.162737096,HiN,23.95701279
10357690,0.023707629,LoN,25
10357692,0.031529749,LoN,24.72700024
10357694,0.037706915,LoN,25.36318781
10357696,0.027131409,LoN,24
10357698,0.037704928,LoN,25
10357700,0.071501244,LoN,23.98219162
10357702,0.02431117,LoN,24.64084881
10357704,0.023745972,LoN,24
10357706,0.096330968,HiN,23.16787208
10357708,0.037170495,LoN,25.01386946
10357710,0.03641863,LoN,24.73129842
10357712,0.163953761,HiN,23
10357714,0.024978606,LoN,23.14647249
10357716,0.151714513,HiN,24
10357718,0.143372669,HiN,23.99360426
10357720,0.165857169,HiN,23.81586673
10357722,0.162194046,HiN,23.11195542
10357724,0.175102027,HiN,23
10357726,0.035687474,LoN,24.85688422
10357728,0.024973532,LoN,24
10357730,0.02467485,LoN,24.14477553
10357732,0.024958375,LoN,23.29420954
10357734,0.024973775,LoN,24
10357736,0.157468632,HiN,23.18010233
10357738,0.024498991,LoN,23.08570179
10357740,0.100232065,HiN,23.75130707
10357742,0.024583371,LoN,23.29978022
10357744,0.024978526,LoN,24
10357750,0.026789693,LoN,23.19875321
10357754,0.024976185,LoN,24.11720236
10357758,0.025460771,LoN,23.79226561
10357760,0.029382713,LoN,23.7796836
10357764,0.023708414,LoN,24.20601219
10357774,0.032526227,LoN,23
10357776,0.025,LoN,26
10357780,0.024993322,LoN,23
10357782,0.043857852,LoN,25
10357784,0.025,LoN,25
10357786,0.042811646,LoN,25
10357788,0.042805463,LoN,25
10357790,0.031524609,LoN,23.81045752
10357794,0.031260002,LoN,24
10357796,0.031260228,LoN,24
10357798,0.023907139,LoN,23
10357800,0.130416353,HiN,23.39791356
10357804,0.024318664,LoN,23
10357806,0.130424327,HiN,23
10357808,0.063062822,LoN,23.22014963
10357810,0.130429531,HiN,23.63886953
10357812,0.095265449,HiN,23
10357814,0.0940393,HiN,23
10357816,0.035320141,LoN,24
10357818,0.035334228,LoN,24
10357820,0.064600998,LoN,23
10357822,0.064566646,LoN,23
10357824,0.130686218,HiN,23.60922005
10357826,0.024704182,LoN,23.40816327
10357830,0.129896357,HiN,23.57602757
10357840,0.129893393,HiN,23
10357850,0.129778112,HiN,23.30604092
10357852,0.157461601,HiN,23.5
10357854,0.162306162,HiN,23
10357856,0.158305504,HiN,23.16666667
10357860,0.129774553,HiN,22.83923098
10357866,0.130691223,HiN,23.45777254
10357870,0.129769132,HiN,23
10357872,0.153670673,HiN,23.89895897
10357876,0.091994815,HiN,24
10357878,0.136684483,HiN,24
10357882,0.129745202,HiN,23
10357884,0.024817434,LoN,24
10357886,0.130702435,HiN,24.20696889
10357890,0.024976637,LoN,24
10357892,0.130714469,HiN,24
10357894,0.129738883,HiN,23.12779592
10357896,0.135925357,HiN,23
10357898,0.1308274,HiN,24.75186548
10357900,0.130884195,HiN,24.60715037
10357902,0.129740069,HiN,23.36480838
10357904,0.023505071,LoN,24
10357908,0.023249593,LoN,23.81619085
10357910,0.062786812,LoN,24.46948266
10357912,0.02497508,LoN,24
10357914,0.041358722,LoN,23.66666667
10357916,0.025,LoN,25
10357918,0.025,LoN,24
10357920,0.091838642,HiN,24
10357922,0.023249536,LoN,24
10357924,0.023655254,LoN,23.27436527
10357926,0.023650559,LoN,23
10357930,0.138598665,HiN,24
10357932,0.157283275,HiN,24
10357936,0.068602301,LoN,23
10357940,0.024976636,LoN,24
10357942,0.153655103,HiN,24
10358140,0.131018624,HiN,24
10358448,0.029253076,LoN,24
10358456,0.165049735,HiN,23.05397727
10358458,0.15698625,HiN,24
10358460,0.025,LoN,24
10358462,0.12500307,HiN,24
10358464,0.159488845,HiN,24
10358466,0.036396406,LoN,24.35409714
10358658,0.13101854,HiN,24
10358662,0.131018145,HiN,24
10358664,0.131018198,HiN,24
10358668,0.13101033,HiN,24
10358670,0.029246224,LoN,24
10358672,0.130881913,HiN,24.4332914
10358676,0.037134582,LoN,25
10358680,0.130986857,HiN,24.02565554
10358684,0.130883197,HiN,24.89496473
10358690,0.129739794,HiN,22
10358694,0.146973386,HiN,23.49618856
10358696,0.129713934,HiN,22.14431106
10358698,0.146863336,HiN,22
10358704,0.129716797,HiN,22.04114958
10358706,0.129707248,HiN,22.72337363
10358722,0.1294563,HiN,22.55421687
10359716,0.024937365,LoN,23
10359718,0.024885446,LoN,23
10359724,0.066687733,LoN,23
10359728,0.138208829,HiN,24
10359740,0.024249561,LoN,23
10359742,0.036807804,LoN,23
10359746,0.025,LoN,23
10359752,0.025,LoN,23
10359758,0.026034757,LoN,23
10359768,0.026799087,LoN,23
10359770,0.025842774,LoN,24.38677355
10359772,0.094050433,HiN,23
10359776,0.024977505,LoN,24
10359778,0.13592264,HiN,23
10359780,0.135823451,HiN,23.01465201
10359782,0.091843011,HiN,24
10380027,0.141858104,HiN,25
10380037,0.285197422,HiN,25.06331169
10380059,0.215432782,HiN,25.66270925
10380063,0.2653027,HiN,24.00289203
10380099,0.258072509,HiN,24.46778333
10380129,0.233744566,HiN,25.70949135
10380135,0.273779411,HiN,24.90634423
10380137,0.248926337,HiN,24.81738793
10380141,0.141857877,HiN,25
10380145,0.141568238,HiN,25
10380147,0.087830998,LoN,25
10380149,0.248929212,HiN,24
10380151,0.141538968,HiN,25.03328092
10380153,0.142156063,HiN,24
10380155,0.245967909,HiN,24
10380157,0.142173916,HiN,24.62779974
10380161,0.141858118,HiN,25
10380173,0.243060959,HiN,24
10380183,0.141857998,HiN,24.47317722
10380185,0.243055494,HiN,24
10381359,0.24325864,HiN,24
10381419,0.152813002,HiN,22
10381537,0.264464915,HiN,22.15689585
10381539,0.212350994,HiN,21.01106121
10381547,0.292979002,HiN,24.40930856
10381555,0.254014413,HiN,21
10381559,0.545152619,HiN,21.08958084
10381561,0.292979002,HiN,24
10381569,0.605739718,HiN,22.8003003
10381573,0.408814859,HiN,21.95680481
10381575,0.203771128,HiN,21
10381577,0.559001755,HiN,23.82127364
10381585,0.532692382,HiN,22.11867992
10381587,0.249855993,HiN,20
10381589,0.154536355,HiN,21
10381593,0.24650897,HiN,19.284
10381595,0.241440984,HiN,18.66262724
10381597,0.233982938,HiN,18.32664965
10381603,0.169899385,HiN,20.7651835
10381605,0.222867006,HiN,21
10381611,0.273263169,HiN,20.52425316
10381615,0.212350994,HiN,17
10381617,0.270547143,HiN,21.04677164
10381621,0.292979002,HiN,21
10381623,0.249018322,HiN,19.78255122
10381625,0.131074435,HiN,17.04768041
10381627,0.212350994,HiN,17.79454545
10381629,0.212350994,HiN,19
10381631,0.24343541,HiN,19.16753927
10381633,0.212350994,HiN,18.1767333
10381635,0.212350994,HiN,18
10381639,0.131086725,HiN,17.13981547
10381643,0.131094657,HiN,17
10381645,0.212350994,HiN,17
10381647,0.292979002,HiN,21
10381649,0.212350994,HiN,18.44896209
10381651,0.292979002,HiN,21
10381653,0.212350994,HiN,17
10381655,0.131100765,HiN,17
10381657,0.240991213,HiN,18
10381659,0.131117912,HiN,17
10381663,0.311332283,HiN,17.49454811
10381665,0.292979002,HiN,21.77453865
10381667,0.519835231,HiN,19
10381669,0.292979002,HiN,21
10381671,0.117534104,HiN,18.49855569
10381673,0.206453312,HiN,16.8102069
10381675,0.292979002,HiN,21.24971363
10381677,0.292979002,HiN,22.87329292
10381679,0.292979002,HiN,21
10381681,0.287217168,HiN,17
10381683,0.131127959,HiN,17
10381687,0.284451275,HiN,17
10381689,0.254118851,HiN,18.65388858
10381691,0.292979002,HiN,21
10381693,0.292979002,HiN,20.98768567
10381699,0.152813002,HiN,17.93924987
10381705,0.292979002,HiN,23
10381709,0.292979002,HiN,23
10381711,0.292979002,HiN,23
10381713,0.273193575,HiN,17
10381715,0.294653446,HiN,20.17134717
10381717,0.099667862,HiN,17
10381719,0.292979002,HiN,23
10381721,0.292979002,HiN,21.28932098
10381723,0.292979002,HiN,22.69335542
10381725,0.271929558,HiN,20.08315906
10381727,0.292979002,HiN,23
10381729,0.292979002,HiN,22.99579916
10381731,0.313472237,HiN,18.0770325
10381733,0.292979002,HiN,23
10381735,0.292979002,HiN,23
10381737,0.290443605,HiN,20
10381739,0.302015397,HiN,20
10381741,0.152813002,HiN,17
10381743,0.292979002,HiN,20.21304139
10381745,0.131257253,HiN,16.74250127
10381749,0.292979002,HiN,20.60865945
10381751,0.210254551,HiN,17.36944487
10381753,0.276757187,HiN,20
10381755,0.130042678,HiN,17
10381757,0.066657198,LoN,17
10381759,0.292979002,HiN,22.47655008
10381761,0.131271035,HiN,16.00472985
10381763,0.152813002,HiN,17
10381765,0.142883119,HiN,17
10381767,0.204712606,HiN,19.24423338
10381769,0.265414591,HiN,20.22517067
10381771,0.292979002,HiN,20.00032216
10381773,0.152813002,HiN,17
10381775,0.292979002,HiN,20.00244413
10381777,0.152813002,HiN,17
10381779,0.211602488,HiN,20
10381781,0.152813002,HiN,17
10381783,0.282029417,HiN,20
10381785,0.131281277,HiN,16.43930857
10381787,0.152813002,HiN,17
10381789,0.152813002,HiN,17
10381791,0.292979002,HiN,20
10381793,0.289229107,HiN,17.47720739
10381795,0.224999858,HiN,17
10381797,0.152813002,HiN,16.74108322
10381799,0.152813002,HiN,16.60519172
10381801,0.152813002,HiN,17
10381803,0.292979002,HiN,20
10381805,0.152813002,HiN,17
10381807,0.152813002,HiN,17
10381809,0.163123124,HiN,17
10381811,0.178383034,HiN,17
10381813,0.152813002,HiN,16.7475004
10381815,0.153500091,HiN,20
10381817,0.164330821,HiN,19.95738162
10381819,0.165656441,HiN,20
10381821,0.17562405,HiN,20
10381823,0.278337779,HiN,17.52765416
10381825,0.266693588,HiN,18.64305949
10381827,0.173687522,HiN,17
10381829,0.16997809,HiN,17
10381831,0.152813002,HiN,17
10381833,0.152813002,HiN,17
10381835,0.253919138,HiN,20
10381837,0.279094318,HiN,18.78114532
10381839,0.189568997,HiN,19.44401896
10381841,0.229919911,HiN,20
10381843,0.194325581,HiN,20
10381845,0.152813002,HiN,16
10381847,0.28772056,HiN,17
10381849,0.292979002,HiN,20
10381851,0.235649408,HiN,20
10381853,0.28760728,HiN,17
10381855,0.1836582,HiN,17
10381857,0.152813002,HiN,17
10381861,0.152813002,HiN,16
10381863,0.152813002,HiN,16.33333333
10381865,0.155926594,HiN,16.85942452
10381867,0.160174662,HiN,16.459
10381869,0.284379719,HiN,17
10381871,0.292979002,HiN,17
10381873,0.292979002,HiN,20
10381875,0.280672125,HiN,17
10381877,0.152813002,HiN,17
10381879,0.269077825,HiN,20
10381881,0.292979002,HiN,20
10381883,0.217332674,HiN,16.84336708
10381885,0.166415251,HiN,16.56553819
10381887,0.27579435,HiN,20
10381889,0.241173191,HiN,19.78800705
10381891,0.168749096,HiN,17
10381893,0.209183393,HiN,17
10381895,0.19176038,HiN,16
10381897,0.265003375,HiN,16
10381899,0.266052022,HiN,16
10381901,0.228333046,HiN,16.55996441
10381903,0.191637184,HiN,16.15858661
10381905,0.261905133,HiN,17
10381907,0.263888724,HiN,16.47641105
10381909,0.2877653,HiN,17
10381911,0.264688117,HiN,16.94802662
10381913,0.272335224,HiN,19.70588235
10381915,0.263061536,HiN,17
10381917,0.28299946,HiN,20
10381919,0.292979002,HiN,20
10381921,0.196689881,HiN,16.2385488
10381923,0.265129476,HiN,14.48368023
10381925,0.21856875,HiN,15.03684382
10381927,0.259972177,HiN,14
10381929,0.259920881,HiN,14
10381931,0.259901735,HiN,14.00318228
10381933,0.259637944,HiN,14
10381935,0.260106658,HiN,14.48648649
10381937,0.261736826,HiN,16.57076609
10381939,0.198308668,HiN,17
10381941,0.267332456,HiN,19.5467957
10381973,0.292979002,HiN,25.31727314
10381975,0.231509655,HiN,19.82351726
10381977,0.362803886,HiN,20.10298498
10381979,0.176277018,HiN,18.89535389
10381981,0.25024405,HiN,20.42421153
10381983,0.208122437,HiN,19.46318841
10381985,0.751898388,HiN,22.7088556
10381987,0.230990467,HiN,19.99962542
10381989,0.212350994,HiN,19
10381991,0.212350994,HiN,17.78315283
10381993,0.131111018,HiN,17
10381995,0.210575057,HiN,17.16701903
10381997,0.212350994,HiN,18
10381999,0.244641569,HiN,19.08056158
10382001,0.292979002,HiN,21.00012791
10382003,0.434051318,HiN,18.70001939
10382005,0.292979002,HiN,21
10382007,0.556325868,HiN,19.84012941
10382009,0.19120399,HiN,17
10382011,0.288869502,HiN,19.19802854
10382013,0.290613202,HiN,19.93780687
10382015,0.292979002,HiN,20.77148551
10382017,0.290431295,HiN,18.86075753
10382019,0.263958387,HiN,19.1815261
10382021,0.288326224,HiN,17
10382023,0.261201036,HiN,19
10382025,0.28206396,HiN,18.06548148
10382027,0.292979002,HiN,17
10382029,0.275360513,HiN,16.78226779
10382031,0.264255649,HiN,17
10382033,0.251319547,HiN,18.1611255
10382035,0.258016489,HiN,19.99070173
10382039,0.245723855,HiN,24
10382041,0.142173914,HiN,23.65214495
10382045,0.142150052,HiN,22.52294262
10382047,0.152813002,HiN,22
10382051,0.14201574,HiN,22
10382053,0.129048647,HiN,21.08085664
10382055,0.130547373,HiN,21
10382059,0.130533435,HiN,20.26203631
10382061,0.084658017,LoN,19
10382063,0.130529487,HiN,19
10382065,0.08607409,LoN,19
10382067,0.130525956,HiN,19
10382069,0.362639392,HiN,19
10382071,0.130996946,HiN,19
10382075,0.080216017,LoN,17
10382079,0.131079208,HiN,17.45049712
10382081,0.131073671,HiN,17
10382083,0.29074034,HiN,16
10382085,0.131074691,HiN,16.83135829
10382087,0.09161075,HiN,16.07208872
10382089,0.131100692,HiN,17
10382091,0.131100583,HiN,16.62768441
10382093,0.131101341,HiN,16.40007635
10382095,0.131117919,HiN,17
10382097,0.130721733,HiN,16.77760853
